pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
GB	chr3	6000001	7000000	0.002462512694904116	185034	12366	5021700	27984
GB	chr3	7000001	8000000	0.0022265611292128784	155678	9327	4188971	48034
GB	chr3	8000001	9000000	0.0028046857666180433	185828	14259	5083992	20752
GB	chr3	9000001	10000000	0.0035479437589282523	184483	18076	5094782	13316
GB	chr3	10000001	11000000	0.004020629211468036	190733	21163	5263604	13152
GB	chr3	11000001	12000000	0.004851714173804439	197651	26260	5412520	19648
GB	chr3	12000001	13000000	0.003364752515508768	160895	14828	4406862	17500
GB	chr3	13000001	14000000	0.002644915239840021	184603	13389	5062166	21644
GB	chr3	14000001	15000000	0.0036103878161079057	234586	23362	6470773	18318
GB	chr3	15000001	16000000	0.005533936036576832	218271	32939	5952183	29962
GB	chr3	16000001	17000000	0.005262283574845012	203287	28383	5393666	59740
GB	chr3	17000001	18000000	0.005103790120944923	223075	30754	6025718	43324
GB	chr3	18000001	19000000	0.004552709504441753	225353	26014	5713960	144304
GB	chr3	19000001	20000000	0.003017422616812158	206689	16527	5477191	63610
GB	chr3	20000001	21000000	0.002533383635847062	195488	13598	5367525	34174
GB	chr3	21000001	22000000	0.00427676126936854	175904	20426	4776044	29560
GB	chr3	22000001	23000000	0.004676543814538182	181146	22916	4900200	31376
GB	chr3	23000001	24000000	0.004732459618649846	170877	21966	4641561	27158
GB	chr3	24000001	25000000	0.004800782893848805	166089	19348	4030176	129800
GB	chr3	25000001	26000000	0.005315668839755293	160265	22343	4203234	55428
GB	chr3	26000001	27000000	0.004095119124090235	158634	17640	4307567	25706
GB	chr3	27000001	28000000	0.004660332087072275	119039	14711	3156642	31724
GB	chr3	28000001	29000000	0.0027211371616307563	153986	11473	4216252	17936
GB	chr3	29000001	30000000	0.003931574076413082	128989	13696	3483592	36944
GB	chr3	30000001	31000000	0.0028019249770928974	70327	5385	1921893	16406
GR	chr3	1	1000000	0.0012167221197574654	140643	2524	2074426	15002
GR	chr3	1000001	2000000	0.0033020476518361964	158571	7601	2301905	33368
GR	chr3	2000001	3000000	0.0018550562680612183	192449	5312	2863525	17292
GR	chr3	3000001	4000000	0.0029018144338692486	202031	8435	2906802	49042
GR	chr3	4000001	5000000	0.0012673869879903982	186562	3482	2747385	39070
GR	chr3	5000001	6000000	0.0021886712593491907	145538	4716	2154732	16116
GR	chr3	6000001	7000000	0.0037509217658372677	183005	9868	2630820	41222
GR	chr3	7000001	8000000	0.003644468445381719	156667	8112	2225839	37220
GR	chr3	8000001	9000000	0.005129022448541565	184833	13645	2660351	32550
GR	chr3	9000001	10000000	0.004193862328888087	184253	11161	2661270	29004
GR	chr3	10000001	11000000	0.004123076460913385	190667	11529	2796213	15916
GR	chr3	11000001	12000000	0.0017560891833564333	193195	4949	2818194	46936
GR	chr3	12000001	13000000	0.0016416428639917375	158972	3818	2325719	26988
GR	chr3	13000001	14000000	0.0017539444319018768	182438	4739	2701910	24226
GR	chr3	14000001	15000000	0.0011045222860351497	230936	3761	3405092	37892
GR	chr3	15000001	16000000	0.0016765925807133537	214551	5290	3155209	40838
GR	chr3	16000001	17000000	0.001495724622089239	201491	4435	2965118	31432
GR	chr3	17000001	18000000	0.0015424095286772296	217269	4925	3193056	52996
GR	chr3	18000001	19000000	0.001451294893957674	221635	4719	3251579	58714
GR	chr3	19000001	20000000	0.001981857696367559	205974	6025	3040077	18136
GR	chr3	20000001	21000000	0.0049992286745856075	197043	14421	2884645	20266
GR	chr3	21000001	22000000	0.005679675604888016	175715	14399	2535180	28092
GR	chr3	22000001	23000000	0.0033981023542856413	178754	8528	2509636	61128
GR	chr3	23000001	24000000	0.003710994527695887	167304	9062	2441933	41100
GR	chr3	24000001	25000000	0.004949534203072293	165499	11552	2333957	40666
GR	chr3	25000001	26000000	0.004264978524615718	156299	9494	2226037	57984
GR	chr3	26000001	27000000	0.004861087252023324	158617	11036	2270274	28460
GR	chr3	27000001	28000000	0.003988144049103514	118406	6838	1714582	19022
GR	chr3	28000001	29000000	0.0033211491042252766	153678	7455	2244705	18302
GR	chr3	29000001	30000000	0.0036797783135998846	127064	6544	1778368	55878
GR	chr3	30000001	31000000	0.0038331679809890554	70160	3910	1020044	14626
Ga	chr3	1	1000000	0.002067578992842967	141465	161986	78345737	45072
Ga	chr3	1000001	2000000	0.0035399851901158	160716	310914	87829181	85300
Ga	chr3	2000001	3000000	0.0025233140339629965	194365	271731	107688142	46966
Ga	chr3	3000001	4000000	0.0024063913660180144	204638	268901	111744500	117282
Ga	chr3	4000001	5000000	0.0024236161190746785	190948	254317	104932872	81408
Ga	chr3	5000001	6000000	0.0038855424478325606	147055	313173	80599557	66034
Ga	chr3	6000001	7000000	0.0034741881004312913	185053	351289	101113984	94578
Ga	chr3	7000001	8000000	0.0028563823148580855	157619	242276	84819178	153282
Ga	chr3	8000001	9000000	0.0024152897288860016	185866	245107	101481407	101582
Ga	chr3	9000001	10000000	0.0037359113981572183	184660	382659	102427215	39954
Ga	chr3	10000001	11000000	0.0037151480042549342	190773	392654	105690002	43054
Ga	chr3	11000001	12000000	0.00412629649657789	197670	446448	108195812	88892
Ga	chr3	12000001	13000000	0.003375426190175527	160991	299376	88692800	58886
Ga	chr3	13000001	14000000	0.002705357858981323	185021	277498	102573491	44052
Ga	chr3	14000001	15000000	0.0036608724727324646	234778	477103	130324944	46084
Ga	chr3	15000001	16000000	0.003814594821706941	218780	463281	121449596	49936
Ga	chr3	16000001	17000000	0.0045743304569525215	204338	508054	111066309	147714
Ga	chr3	17000001	18000000	0.003868565640417558	223254	471789	121954503	133310
Ga	chr3	18000001	19000000	0.003526282067684502	228356	415500	117829485	435894
Ga	chr3	19000001	20000000	0.0027990953891918417	206979	311803	111394203	216920
Ga	chr3	20000001	21000000	0.005459433085153953	197390	591377	108322053	88466
Ga	chr3	21000001	22000000	0.003719990330771684	175986	363257	97649985	35506
Ga	chr3	22000001	23000000	0.004356721505086128	181419	432992	99384824	86440
Ga	chr3	23000001	24000000	0.004382409048748004	171219	406399	92734155	129156
Ga	chr3	24000001	25000000	0.00535565423264487	166374	464607	86750746	228528
Ga	chr3	25000001	26000000	0.004861709971129342	161099	425251	87469430	107010
Ga	chr3	26000001	27000000	0.003725871575778237	158924	317831	85303799	131346
Ga	chr3	27000001	28000000	0.003850936497637158	119074	247196	64191139	94392
Ga	chr3	28000001	29000000	0.0025996545425191215	154136	220824	84943594	58572
Ga	chr3	29000001	30000000	0.0038667335775549702	130961	273929	70842481	90552
Ga	chr3	30000001	31000000	0.002971163263880548	71173	114928	38681146	54018
Gf	chr3	1	1000000	0.005449519596660384	141643	89900	16496867	40418
Gf	chr3	1000001	2000000	0.007413981498687064	160640	137411	18534036	60216
Gf	chr3	2000001	3000000	0.005823628909051227	194320	131494	22579392	61360
Gf	chr3	3000001	4000000	0.005287981235221367	203534	122562	23177465	126462
Gf	chr3	4000001	5000000	0.006084697468448184	190915	134156	22048097	69454
Gf	chr3	5000001	6000000	0.006586201147675704	147036	110575	16788889	72886
Gf	chr3	6000001	7000000	0.0061361871115246484	184890	130267	21229307	82762
Gf	chr3	7000001	8000000	0.0062148152773191375	157416	111679	17969802	74044
Gf	chr3	8000001	9000000	0.005381427443465218	185477	117133	21766158	43292
Gf	chr3	9000001	10000000	0.006098904280415863	184594	127237	20862272	113504
Gf	chr3	10000001	11000000	0.006258159894625948	190771	136041	21738179	88698
Gf	chr3	11000001	12000000	0.005743185191308936	197628	132689	23103730	50388
Gf	chr3	12000001	13000000	0.005378871993513472	160958	99137	18430816	76960
Gf	chr3	13000001	14000000	0.005256568151468976	183737	109909	20908889	128038
Gf	chr3	14000001	15000000	0.005280185786511198	234704	143345	27147719	81426
Gf	chr3	15000001	16000000	0.008219940182506734	218470	207769	25276218	78132
Gf	chr3	16000001	17000000	0.006735996602989565	200915	157301	23352298	120716
Gf	chr3	17000001	18000000	0.006298131529054533	223041	159582	25337991	122130
Gf	chr3	18000001	19000000	0.0071827033205137236	227907	189888	26436843	78050
Gf	chr3	19000001	20000000	0.005690261512354769	206238	134140	23573609	118774
Gf	chr3	20000001	21000000	0.005789059478490362	197299	134805	23286166	33508
Gf	chr3	21000001	22000000	0.005136994177959082	175370	104975	20435102	62300
Gf	chr3	22000001	23000000	0.006892806529628423	180488	137538	19953846	149652
Gf	chr3	23000001	24000000	0.005567915434956019	171209	108659	19515203	85522
Gf	chr3	24000001	25000000	0.0073450485236154816	165992	138190	18814035	96338
Gf	chr3	25000001	26000000	0.0072734711228484815	161017	134725	18522793	62590
Gf	chr3	26000001	27000000	0.006289072310013438	158454	104978	16692128	249544
Gf	chr3	27000001	28000000	0.006747271056018706	118665	88981	13187702	94604
Gf	chr3	28000001	29000000	0.005307433439926028	153904	93791	17671630	73316
Gf	chr3	29000001	30000000	0.006706472717349635	130899	99681	14863402	71244
Gf	chr3	30000001	31000000	0.00553043017153517	70345	45347	8199543	34146
Gs	chr3	1	1000000	0.005530379328751758	141653	373647	67562635	101002
Gs	chr3	1000001	2000000	0.007925655765598031	160751	597983	75449025	158142
Gs	chr3	2000001	3000000	0.0063310533674451695	194336	582772	92049769	169046
Gs	chr3	3000001	4000000	0.005832884063963311	200415	536243	91934452	444720
Gs	chr3	4000001	5000000	0.0063236848050730755	190904	565423	89413533	200958
Gs	chr3	5000001	6000000	0.007024062193321093	147058	485371	69101182	143964
Gs	chr3	6000001	7000000	0.006867189001907736	185010	589328	85817938	225884
Gs	chr3	7000001	8000000	0.006880378107957829	157320	507608	73776178	172684
Gs	chr3	8000001	9000000	0.0063032620486061135	185724	554907	88034893	167782
Gs	chr3	9000001	10000000	0.006545386273077477	184632	574463	87766096	137088
Gs	chr3	10000001	11000000	0.007206967452292067	188907	623455	86507259	348810
Gs	chr3	11000001	12000000	0.007838211604346309	197104	725479	92556700	226384
Gs	chr3	12000001	13000000	0.007173725306818751	160855	498205	69448575	428466
Gs	chr3	13000001	14000000	0.006982651442314925	185021	619659	88742651	108866
Gs	chr3	14000001	15000000	0.006856892751785356	234778	759690	110792166	205548
Gs	chr3	15000001	16000000	0.007766902255146898	218780	813203	104701073	141654
Gs	chr3	16000001	17000000	0.008246457524669501	204300	729919	88513037	538422
Gs	chr3	17000001	18000000	0.008807184834569244	223282	916744	104090469	249486
Gs	chr3	18000001	19000000	0.007604106838784096	228301	799722	105169748	311248
Gs	chr3	19000001	20000000	0.007438964654652684	206971	731562	98341911	156714
Gs	chr3	20000001	21000000	0.00676941821337791	197143	632434	93425163	164730
Gs	chr3	21000001	22000000	0.007655689896159983	175843	639988	83596385	137246
Gs	chr3	22000001	23000000	0.008382524522001795	181420	714751	85266795	176362
Gs	chr3	23000001	24000000	0.006468977213334306	171180	527845	81596361	121894
Gs	chr3	24000001	25000000	0.007326126426800477	166345	567127	77411577	194454
Gs	chr3	25000001	26000000	0.00773441601346935	160643	560782	72504763	289138
Gs	chr3	26000001	27000000	0.0076684406519183495	158823	561674	73244878	225532
Gs	chr3	27000001	28000000	0.007061276678157244	119060	381595	54040511	207770
Gs	chr3	28000001	29000000	0.006321809609956118	154136	456765	72252255	156170
Gs	chr3	29000001	30000000	0.0072579195273221545	130957	438698	60444043	168858
Gs	chr3	30000001	31000000	0.006754295730587359	71286	225550	33393563	77666
Gz	chr3	1	1000000	0.004874444322275085	141636	330320	67765673	103374
Gz	chr3	1000001	2000000	0.0067380622890484175	160668	509637	75635543	158450
Gz	chr3	2000001	3000000	0.005389707760197026	194268	500146	92796497	144054
Gz	chr3	3000001	4000000	0.00496088614345645	200011	459228	92569752	418408
Gz	chr3	4000001	5000000	0.005149104185338389	190489	464374	90185396	186504
Gz	chr3	5000001	6000000	0.005982035158066305	146852	405476	67782283	210042
Gz	chr3	6000001	7000000	0.005360856266402245	184888	459606	85733692	242880
Gz	chr3	7000001	8000000	0.006317782169516607	157079	467107	73935281	166262
Gz	chr3	8000001	9000000	0.0058086116663870375	185562	510590	87902244	173592
Gz	chr3	9000001	10000000	0.005624126291248234	184646	494516	87927613	140614
Gz	chr3	10000001	11000000	0.006277451595036986	190723	544220	86694416	337568
Gz	chr3	11000001	12000000	0.0066603683383528135	197646	623019	93541223	184514
Gz	chr3	12000001	13000000	0.005954746579560304	160857	429961	72204752	313960
Gz	chr3	13000001	14000000	0.006531000203633081	185020	577271	88389371	137250
Gz	chr3	14000001	15000000	0.007111540055437669	234778	779103	109554751	256506
Gz	chr3	15000001	16000000	0.006861886443271022	218777	727025	105951185	93038
Gz	chr3	16000001	17000000	0.006561543344344786	200944	562238	85686853	800622
Gz	chr3	17000001	18000000	0.008985104695494841	223282	935672	104135904	241744
Gz	chr3	18000001	19000000	0.007216956837179917	228307	721483	99970530	585508
Gz	chr3	19000001	20000000	0.007263947246960841	206977	721203	99285275	124378
Gz	chr3	20000001	21000000	0.007072587158046461	197389	675786	95550042	89508
Gz	chr3	21000001	22000000	0.006975872142671032	175796	575998	82570034	181196
Gz	chr3	22000001	23000000	0.006925775497001159	180512	585713	84570024	215344
Gz	chr3	23000001	24000000	0.005431111518802397	171269	435410	80169593	203022
Gz	chr3	24000001	25000000	0.0066276667718343785	165920	511050	77108584	222120
Gz	chr3	25000001	26000000	0.006727253194531153	160651	484427	72009628	335400
Gz	chr3	26000001	27000000	0.006282813838954326	157837	462407	73598711	234690
Gz	chr3	27000001	28000000	0.005750358281562709	118946	308562	53659613	240078
Gz	chr3	28000001	29000000	0.0057635268484976035	153950	416593	72280916	162784
Gz	chr3	29000001	30000000	0.005903646293462074	130944	358617	60745001	166270
Gz	chr3	30000001	31000000	0.005234644550138781	71176	174306	33298536	87360
La	chr3	1	1000000	0.001979275055069687	141207	135637	68528626	82268
La	chr3	1000001	2000000	0.003047483583107399	160485	233527	76629453	139206
La	chr3	2000001	3000000	0.0022549051661417243	193249	211113	93623893	134606
La	chr3	3000001	4000000	0.0012640014649990448	204366	125886	99593239	88938
La	chr3	4000001	5000000	0.0018048129505733868	190465	162794	90199929	220038
La	chr3	5000001	6000000	0.002039012740824135	146025	144166	70703825	103254
La	chr3	6000001	7000000	0.0024443144797430543	183244	211476	86517509	263470
La	chr3	7000001	8000000	0.0021946138464678236	157340	165624	75468402	124620
La	chr3	8000001	9000000	0.0024860673442970082	184703	220633	88747797	164518
La	chr3	9000001	10000000	0.002177552533777732	184569	196439	90210912	58280
La	chr3	10000001	11000000	0.0016234405172803094	190155	148903	91720638	147220
La	chr3	11000001	12000000	0.0021553110545369115	197400	208330	96658902	69380
La	chr3	12000001	13000000	0.002288860398114388	160631	177707	77639947	108346
La	chr3	13000001	14000000	0.0020606303393568112	184984	185385	89965190	82884
La	chr3	14000001	15000000	0.0015647482911489573	233400	176305	112673074	194916
La	chr3	15000001	16000000	0.002463604651368838	218263	262765	106658753	86406
La	chr3	16000001	17000000	0.0024220584615214725	202478	238196	98344447	160082
La	chr3	17000001	18000000	0.0028798128936269743	223282	312850	108635530	105796
La	chr3	18000001	19000000	0.0028882037661054735	227284	317030	109767186	155564
La	chr3	19000001	20000000	0.0033478361352682557	206843	334188	99822090	123476
La	chr3	20000001	21000000	0.0031101638528464983	197055	294369	94647425	160422
La	chr3	21000001	22000000	0.003173103386482183	175746	269003	84775996	119216
La	chr3	22000001	23000000	0.0031226476708249968	181257	271028	86794294	148524
La	chr3	23000001	24000000	0.002134487015965975	167452	174375	81694102	180180
La	chr3	24000001	25000000	0.003160284792858561	166251	253613	80250046	88340
La	chr3	25000001	26000000	0.003412772013233531	159743	258142	75639978	208444
La	chr3	26000001	27000000	0.0029872552008822326	157508	227684	76218463	128442
La	chr3	27000001	28000000	0.0033064305825965894	117548	185015	55956112	141080
La	chr3	28000001	29000000	0.0017499681488290723	153889	131751	75287656	50944
La	chr3	29000001	30000000	0.0014468261694957696	127946	89672	61978420	162264
La	chr3	30000001	31000000	0.0007353853014464554	69844	24924	33892437	80670
Ma	chr3	1	1000000	0.00115782335162623	141709	2695033	2327672003	958846
Ma	chr3	1000001	2000000	0.0023647434666597363	160751	6158332	2604228360	1294980
Ma	chr3	2000001	3000000	0.0009495650856790656	194365	3008711	3168514771	1445734
Ma	chr3	3000001	4000000	0.0011486246334861511	204673	3830775	3335097375	1543326
Ma	chr3	4000001	5000000	0.0020108707344637993	190948	6198012	3082252824	1622312
Ma	chr3	5000001	6000000	0.0019448069735830541	147058	4608150	2369463943	1270786
Ma	chr3	6000001	7000000	0.0011401045446964963	185053	3421514	3001052856	1489532
Ma	chr3	7000001	8000000	0.0013360236823615737	157619	3371389	2523450029	1463994
Ma	chr3	8000001	9000000	0.00132557089925063	185866	3942330	2974061970	1734308
Ma	chr3	9000001	10000000	0.002445699068304692	184660	7210610	2948281779	1769682
Ma	chr3	10000001	11000000	0.0024465491907822833	190773	7434135	3038620694	1890296
Ma	chr3	11000001	12000000	0.0021937278312406916	197670	7013066	3196871508	1660768
